    0.545736193656921387E+02   -0.260837602615356445E+01   -0.761522889137268066E+01   -0.347229659557342529E+02    0.642082214355468750E+00   -0.383733272552490234E+00   -0.868327260017395020E+00   -0.368810747912961170E+08   -0.529831319988485294E+01    1
    0.676174342632293701E+02   -0.261952304840087891E+01   -0.575540661811828613E+01   -0.339074015617370605E+02   -0.930533647537231445E+00    0.223275899887084961E+00    0.173084259033203125E+00   -0.359742978413555920E+08   -0.530331319988484751E+01    1
    0.539034783840179443E+02   -0.394142913818359375E+01    0.949885845184326172E+00   -0.335483145713806152E+02    0.147156524658203125E+01   -0.979907274246215820E+00    0.333821058273315430E+00   -0.357182693722136915E+08   -0.530831319988485095E+01    1
    0.976063013076782227E+02    0.365642690658569336E+01    0.544678330421447754E+01    0.345047533512115479E+02   -0.116840052604675293E+01    0.714715003967285156E+00    0.578997135162353516E-01   -0.356315168416715860E+08   -0.531331319988484285E+01    1
    0.792372584342956543E+02   -0.252532672882080078E+01    0.573494315147399902E+01   -0.346178901195526123E+02    0.295149326324462891E+00   -0.534953117370605469E+00   -0.656260967254638672E+00   -0.348189570368892625E+08   -0.531831319988483830E+01    1
    0.878594458103179932E+02   -0.298486709594726562E+01   -0.317441225051879883E+01    0.348235106468200684E+02    0.959224462509155273E+00    0.192591190338134766E+00    0.348876357078552246E+00   -0.347783891401011348E+08   -0.532331319988484530E+01    1
    0.820336014032363892E+02    0.202072906494140625E+01   -0.819921731948852539E+01    0.344249743223190308E+02   -0.785462379455566406E+00   -0.525821685791015625E+00    0.846785426139831543E+00   -0.339859357590250522E+08   -0.532831319988484609E+01    1
    0.659896224737167358E+02    0.380159664154052734E+01   -0.613470315933227539E+01    0.345833891630172729E+02   -0.657115697860717773E+00   -0.545790195465087891E-01    0.930382013320922852E-01   -0.335899730506127849E+08   -0.533331319988484154E+01    1
    0.963548570871353149E+02   -0.328390121459960938E+01   -0.951505541801452637E+01   -0.342236512899398804E+02    0.941706180572509766E+00   -0.728821277618408203E+00   -0.968496918678283691E+00   -0.334785518551453650E+08   -0.533831319988483788E+01    1
    0.841928482055664062E+02    0.288704109191894531E+01    0.441772699356079102E+01    0.338080459833145142E+02   -0.893037557601928711E+00   -0.711524724960327148E+00    0.390684485435485840E+00   -0.333133450552095845E+08   -0.534331319988483511E+01    1
    0.675473481416702271E+02    0.270038938522338867E+01    0.615801930427551270E+01    0.334147709608078003E+02    0.410008430480957031E+00    0.429484128952026367E+00    0.661981105804443359E+00   -0.328427644246755019E+08   -0.534831319988484299E+01    1
    0.999750971794128418E+02    0.311780166625976562E+01    0.511678457260131836E+01   -0.343709677457809448E+02    0.420785427093505859E+00   -0.309722423553466797E-01   -0.933100700378417969E+00   -0.322308840434120521E+08   -0.535331319988485443E+01    1
    0.554538279771804810E+02    0.240411901473999023E+01   -0.618080377578735352E+01   -0.334134900569915771E+02    0.155494117736816406E+01   -0.979687213897705078E+00   -0.929825305938720703E+00   -0.315747887285604477E+08   -0.535831319988483568E+01    1
    0.672872126102447510E+02   -0.492357254028320312E+00   -0.208597064018249512E+01   -0.328101551532745361E+02    0.444108009338378906E+00   -0.333743572235107422E+00    0.606232285499572754E+00   -0.312807305802089721E+08   -0.536331319988484623E+01    1
    0.621800333261489868E+02   -0.308334922790527344E+01    0.822463989257812500E+01   -0.317581325769424438E+02    0.152339410781860352E+01   -0.690772771835327148E+00    0.171452879905700684E+00   -0.310171419589256272E+08   -0.536831319988485056E+01    1
    0.676481992006301880E+02    0.151570367813110352E+01    0.150147914886474609E+01    0.326032578945159912E+02   -0.788983821868896484E+00   -0.819221496582031250E+00    0.275384902954101562E+00   -0.307349018940849975E+08   -0.537331319988484601E+01    1
    0.833332836627960205E+02   -0.298729324340820312E+01    0.375018596649169922E+01   -0.321628355979919434E+02    0.157673144340515137E+01   -0.120168614387512207E+01    0.149909734725952148E+00   -0.306845958280230165E+08   -0.537831319988484857E+01    1
    0.657630205154418945E+02   -0.216522216796875000E-01   -0.428619265556335449E+01   -0.324471837282180786E+02    0.319446563720703125E+00   -0.305333614349365234E+00   -0.913417339324951172E+00   -0.303134057029859647E+08   -0.538331319988484491E+01    1
    0.959287852048873901E+02    0.194786119461059570E+01   -0.717142820358276367E+01    0.311121815443038940E+02    0.104520916938781738E+01   -0.989433526992797852E+00    0.949303150177001953E+00   -0.303041387092129737E+08   -0.538831319988483948E+01    1
    0.663310885429382324E+02    0.805142402648925781E+00   -0.595922112464904785E+01   -0.319335037469863892E+02   -0.296077966690063477E+00   -0.268561601638793945E+00    0.918474793434143066E+00   -0.301699644706845805E+08   -0.539331319988484825E+01    1
    0.823889672756195068E+02   -0.302212905883789062E+01    0.501947522163391113E+01   -0.319881236553192139E+02    0.129316878318786621E+01   -0.755358219146728516E+00    0.793108224868774414E+00   -0.298009591666967645E+08   -0.539831319988485436E+01    1
    0.771278053522109985E+02   -0.242207622528076172E+01   -0.851637482643127441E+01    0.313587826490402222E+02    0.161621952056884766E+01   -0.100385975837707520E+01    0.908895850181579590E+00   -0.287196198964826353E+08   -0.540331319988484537E+01    1
    0.777829140424728394E+02   -0.370785522460937500E+01   -0.593961954116821289E+01    0.316822671890258789E+02    0.241328001022338867E+00   -0.171669244766235352E+00   -0.960964083671569824E+00   -0.278308606552466229E+08   -0.540831319988483905E+01    1
    0.918785244226455688E+02    0.231705951690673828E+01   -0.211733818054199219E+01   -0.312813109159469604E+02    0.478440999984741211E+00   -0.465317964553833008E+00    0.377899408340454102E-01   -0.274097013425116315E+08   -0.541331319988484161E+01    1
    0.935544669628143311E+02   -0.998449802398681641E+00   -0.429053664207458496E+01    0.298579555749893188E+02    0.697955131530761719E+00   -0.487416028976440430E+00    0.691232323646545410E+00   -0.271501226392412819E+08   -0.541831319988483973E+01    1
    0.741213649511337280E+02    0.158812332153320312E+01   -0.892946600914001465E+01    0.293454104661941528E+02    0.158031702041625977E+00   -0.233919143676757812E+00    0.545275211334228516E+00   -0.253241592965535261E+08   -0.542331319988484406E+01    1
    0.995317429304122925E+02    0.146326875686645508E+01   -0.547236204147338867E+00   -0.294550466537475586E+02   -0.994223117828369141E+00    0.139949107170104980E+01    0.607944369316101074E+00   -0.251443155679550543E+08   -0.542831319988484751E+01    1
