    0.506287515163421631E+02    0.357683753967285156E+01    0.863628983497619629E+01   -0.348018521070480347E+02   -0.515406131744384766E+00   -0.376535415649414062E+00    0.163664460182189941E+00   -0.685674079173705578E+08   -0.529831319988485294E+01    1
    0.949797183275222778E+02   -0.674448013305664062E-01   -0.925843834877014160E+01    0.342160451412200928E+02    0.422298669815063477E+00   -0.934735298156738281E+00   -0.914624094963073730E+00   -0.662479531736574247E+08   -0.530331319988484751E+01    1
    0.947023570537567139E+02   -0.322824478149414062E+00   -0.488178372383117676E+01    0.342157196998596191E+02    0.714603662490844727E+00   -0.694751739501953125E-02    0.532507896423339844E-03   -0.651965542762920260E+08   -0.530831319988485095E+01    1
    0.518076270818710327E+02    0.149547481536865234E+01   -0.155084013938903809E+01   -0.341509151458740234E+02    0.632621288299560547E+00    0.454945564270019531E-01    0.362688660621643066E+00   -0.641449908405749574E+08   -0.531331319988484285E+01    1
    0.922374099493026733E+02   -0.164030075073242188E+00   -0.696812629699707031E+01    0.345832556486129761E+02   -0.632843255996704102E+00   -0.953942775726318359E+00    0.740023016929626465E+00   -0.640913993800945133E+08   -0.531831319988483830E+01    1
    0.821652770042419434E+02   -0.187396907806396484E+01   -0.994706392288208008E+01    0.345955640077590942E+02   -0.439979791641235352E+00    0.234457492828369141E+00    0.271447062492370605E+00   -0.634449014242146909E+08   -0.532331319988484530E+01    1
    0.724471688270568848E+02   -0.255041885375976562E+01   -0.622745752334594727E+00    0.344126826524734497E+02    0.264858722686767578E+00    0.127754211425781250E-01    0.919584035873413086E+00   -0.627088030188262835E+08   -0.532831319988484609E+01    1
    0.696594506502151489E+02    0.390588474273681641E+01   -0.485170245170593262E+01   -0.342077422142028809E+02    0.100948262214660645E+01   -0.847323179244995117E+00   -0.981671571731567383E+00   -0.614273800592602566E+08   -0.533331319988484154E+01    1
    0.886437982320785522E+02   -0.325181102752685547E+01    0.925753712654113770E+01    0.335170763731002808E+02    0.219559669494628906E-01    0.892242908477783203E+00    0.484940528869628906E+00   -0.597714599655801132E+08   -0.533831319988483788E+01    1
    0.667384445667266846E+02    0.215055274963378906E+01   -0.690057396888732910E+01   -0.333343243598937988E+02    0.196272182464599609E+01   -0.555870294570922852E+00    0.674339532852172852E-01   -0.595942694680263996E+08   -0.534331319988483511E+01    1
    0.669728517532348633E+02    0.655050277709960938E+00    0.134974122047424316E+01    0.327235585451126099E+02    0.314638614654541016E+00   -0.535169124603271484E+00   -0.466352105140686035E+00   -0.592457031886553019E+08   -0.534831319988484299E+01    1
    0.623965889215469360E+02   -0.128004837036132812E+01    0.839349031448364258E+00    0.330311131477355957E+02    0.931551456451416016E+00   -0.653028488159179688E-03    0.942632079124450684E+00   -0.583821017424932420E+08   -0.535331319988485443E+01    1
    0.609548419713973999E+02    0.924693584442138672E+00    0.766587257385253906E-01    0.324968928098678589E+02    0.158331322669982910E+01   -0.765365362167358398E+00    0.270628690719604492E+00   -0.577083375414542481E+08   -0.535831319988483568E+01    1
    0.661418259143829346E+02    0.346150827407836914E+01    0.412321686744689941E+01   -0.322707819938659668E+02    0.278276205062866211E+00    0.708788633346557617E+00    0.466356277465820312E+00   -0.567364847292192727E+08   -0.536331319988484623E+01    1
    0.837311476469039917E+02   -0.358923006057739258E+01   -0.668054223060607910E+01   -0.322076213359832764E+02    0.118706893920898438E+01   -0.415579080581665039E+00    0.592747926712036133E-01   -0.567349137139223367E+08   -0.536831319988485056E+01    1
    0.605124175548553467E+02   -0.506033420562744141E+00    0.112849235534667969E+01   -0.325280016660690308E+02    0.160299253463745117E+01   -0.106670546531677246E+01    0.927482843399047852E+00   -0.562580780505311638E+08   -0.537331319988484601E+01    1
    0.605021893978118896E+02   -0.362494564056396484E+01   -0.447826504707336426E+01    0.329710191488265991E+02    0.108865332603454590E+01   -0.493265151977539062E+00    0.678207993507385254E+00   -0.562388111941235214E+08   -0.537831319988484857E+01    1
    0.861018598079681396E+02   -0.371708393096923828E+00    0.158144235610961914E+01   -0.326244199275970459E+02    0.896937847137451172E-01   -0.374557971954345703E-01    0.267662644386291504E+00   -0.554786999053203091E+08   -0.538331319988484491E+01    1
