    0.968143417946142506E+02   -0.304637657229409164E+00   -0.995184684751269089E-01   -0.733512546996458070E+00   -0.131964478549468045E+01    0.141403626056039222E+01    0.191729693644360211E-02   -0.671607233980183310E+03
    0.855751965477233796E+02   -0.271552099106296740E+00   -0.479158579449094901E+00   -0.462108760452956346E+00   -0.398900005133886904E+00    0.145142525900254693E+01    0.129528881153029296E-02   -0.671526229106543951E+03
    0.936219344715787258E+02   -0.358363764631860704E+00    0.299202293857234736E-01   -0.634861678338928925E+00    0.244498957096582537E+00   -0.959469142590744672E+00    0.113300540882121936E-02   -0.670435703117470553E+03
    0.949703334956537475E+02   -0.476942305005334521E+00    0.502066500513794978E+00   -0.674030337547037561E+00   -0.809319586748619146E+00   -0.195805177655861251E+01    0.271646501255329298E-02   -0.669947614008369101E+03
    0.744213350888426817E+02   -0.530238527613495325E+00    0.455653440157162137E+00   -0.116120338434726023E+00    0.647477046127597600E+00   -0.456239715266083978E+00    0.619890375007869920E-02   -0.669911238082073623E+03
    0.843807290990344825E+02   -0.580837027405455952E+00    0.101771145395118978E+01   -0.380520611679358467E+00   -0.551181701942927482E+00    0.293384928768971598E-01    0.303495877709902828E-02   -0.669430681452338945E+03
    0.911891588333165828E+02   -0.582771563562557215E+00    0.101961961837733206E+01   -0.559257865127868570E+00   -0.178484296467025549E+01    0.410231899767396602E+00    0.411664025972702241E-02   -0.668885627558135980E+03
    0.556755520091761227E+02   -0.389247027241391486E+00    0.156609590948662003E-01    0.504322529937653030E+00   -0.108570292925519651E+01    0.102792093270261953E+01    0.302971337329638324E-02   -0.668575655029027075E+03
    0.697789630954032987E+02   -0.621763180216450717E+00    0.117615402352691234E+01    0.318105825214587412E-01   -0.752585360892523703E-01    0.265563473539558448E+00    0.394456729966763397E-02   -0.668326909762701234E+03
    0.501750937282353533E+02   -0.511559942668591727E+00    0.521882099616227890E+00    0.723073916725191168E+00   -0.323816738822132022E+00   -0.126800495863206608E+01    0.386607150204487660E-02   -0.668319761709670843E+03
    0.566891045077697697E+02   -0.558562079439304693E+00    0.769950833500443466E+00    0.487083476345908650E+00   -0.443376497777316247E+00    0.146376295657295419E+01    0.372571051435754974E-02   -0.668215264393865709E+03
    0.659181198537672799E+02   -0.389103978179057286E+00   -0.548440909944787336E-01    0.116577631542561733E+00    0.847333093943847260E-02    0.714784071615120364E+00    0.363053414612357628E-02   -0.668136445565812437E+03
    0.981754356012444731E+02   -0.455587326950472438E+00    0.491569650009768822E+00   -0.732223193541265971E+00   -0.172802300082190685E+01   -0.169913093121363934E+01    0.183139112768904155E-03   -0.668076494265347719E+03
    0.767714534144723189E+02   -0.485456275495754763E+00    0.497080253276001471E+00   -0.187547959572512468E+00    0.788736195950440422E+00   -0.147303526012918340E+01    0.501083530578427805E-02   -0.667785295968419064E+03
    0.753678692196029374E+02   -0.532106455938828216E+00    0.741608971609093004E+00   -0.159337646658663346E+00   -0.509191571671900656E+00   -0.358670597674652925E+00    0.160556598595062994E-02   -0.667632660115421231E+03
    0.520946931082240781E+02   -0.505591746234303141E+00    0.678083992568968341E+00    0.654123514185613431E+00    0.381728531390896908E+00   -0.179430451275793668E+01    0.317484783716581731E-02   -0.667574627719269188E+03
    0.718626724995124988E+02   -0.347624885950146734E+00   -0.274463790709813082E+00   -0.636624410792805406E-01   -0.161913210368668836E+01   -0.997513532028004857E-01    0.542957597971849282E-03   -0.667546992541079135E+03
    0.863875064924759215E+02   -0.423235283546107066E+00   -0.666809603684193064E-02   -0.458330072002148370E+00   -0.163984560502012688E+01    0.195592053117268350E-01    0.325605240931281514E-02   -0.667455509347900261E+03
    0.662315897378551881E+02   -0.605907067078688577E+00    0.892536233680074176E+00    0.152096138530104952E+00    0.409905838603235928E+00   -0.148131687767518305E+01    0.332132155819553354E-02   -0.667407726480980728E+03
    0.765000505781339086E+02   -0.615070651219188136E+00    0.110726202274575591E+01   -0.165071684505356586E+00   -0.194819680923980343E+01   -0.144403190854669039E+01    0.159648669837642032E-03   -0.667350994668662906E+03
    0.913365335378111496E+02   -0.320685611148747274E+00   -0.156201297409563011E+00   -0.599446563719560288E+00    0.193713829060885523E+00    0.659920569582234773E+00    0.968943057733540059E-03   -0.667347522509678242E+03
    0.967429167180860077E+02   -0.328652721368679401E+00   -0.168097764162194352E+00   -0.715561648675212325E+00    0.179069976634998795E+00    0.128963653711365200E+01    0.348012805474451348E-02   -0.667333369729544302E+03
    0.940426517497622569E+02   -0.458749002776633663E+00    0.504888860318777333E+00   -0.642192231285861226E+00   -0.293441922967476509E+00   -0.241685599502284632E+00    0.466921702649747417E-02   -0.667312232683881007E+03
    0.709583201340301457E+02   -0.451274847457896477E+00    0.186907313361121652E+00   -0.343794327111197617E-01   -0.130745098923496372E+01    0.122215913156626366E+01    0.290765307526297256E-02   -0.667303209140423519E+03
    0.781135880886357228E+02   -0.456213638818507849E+00    0.138920017903815918E+00   -0.220411712729038811E+00   -0.148212136761698554E+01    0.633314076669347248E+00    0.209392885556414221E-02   -0.667238957196550928E+03
    0.562188427163745814E+02   -0.496704082334904484E+00    0.569095801606124496E+00    0.493552913752850486E+00   -0.864820852726104095E+00   -0.942211956546129770E+00    0.248771842876860383E-02   -0.667203786534662868E+03
    0.566842545406456821E+02   -0.460894058450114219E+00    0.475231137843849183E+00    0.455974999918147716E+00    0.106769740172861960E+01   -0.118225911507364390E+01    0.476168650778352465E-02   -0.667098751250149007E+03
    0.852480374834559171E+02   -0.617746147711015769E+00    0.108118830935680599E+01   -0.401041531148486285E+00   -0.189895353045693294E+01    0.169057986165915475E+01    0.348793305589389924E-02   -0.667097845525804360E+03
    0.870648445394461419E+02   -0.400294840736736823E+00    0.241036576044329820E+00   -0.487511481200229468E+00   -0.536026864641719669E+00   -0.384888172012719743E+00    0.123498668073152018E-02   -0.666995458089671843E+03
    0.672823771822130396E+02   -0.567901096275894357E+00    0.690552976977450328E+00    0.104907644903946107E+00   -0.132390445708141669E+01    0.489784639776454700E+00    0.163091908869184010E-02   -0.666967547002368065E+03
    0.921100046663548966E+02   -0.440418425910364508E+00    0.390505530801588563E+00   -0.596886644097686769E+00    0.329905583777247102E+00   -0.586436608575610752E+00    0.610780216167428058E-02   -0.666964755458492846E+03
    0.652865376853009423E+02   -0.367854540754718684E+00    0.939176247029003264E-01    0.136737564403254908E+00   -0.907744955725836578E+00    0.129683218179565518E+00    0.963421903888539433E-03   -0.666913164228843470E+03
    0.983999016935960071E+02   -0.477959563309378499E+00    0.304147028985191525E+00   -0.730958902537487631E+00    0.140968973210865478E+01    0.151751402152420578E+01    0.360848581306849603E-02   -0.666908780721094217E+03
    0.754486000869144391E+02   -0.365804124611414760E+00   -0.699773997044808027E-01   -0.176058970270879911E+00   -0.916660620474894605E+00    0.587903007953778367E+00    0.498278865629542267E-02   -0.666906722426116858E+03
    0.511571087673055160E+02   -0.581501166829548666E+00    0.996359239466766411E+00    0.700072513138849217E+00    0.100271087764515432E+00   -0.834117158305447193E+00    0.285330623325030786E-03   -0.666850067480393363E+03
    0.603557286937773156E+02   -0.462571570553412137E+00    0.127531639905916094E+00    0.334369898529963905E+00   -0.151133597077286752E+01    0.190782449188275027E+00    0.333739871088245543E-02   -0.666816792913737231E+03
    0.589617765443447013E+02   -0.448412134259571715E+00    0.439638729434870257E+00    0.374064886288898890E+00   -0.171521055135356026E+01   -0.182533756755525345E+01    0.240555556558685879E-02   -0.666779962237725954E+03
    0.537080709273909562E+02   -0.547351205867419921E+00    0.725759176161972164E+00    0.602117093233154321E+00    0.496674795425977145E+00   -0.182938409403690772E+01    0.173437837669809802E-02   -0.666762312800664859E+03
    0.548545541966553429E+02   -0.386899986632641912E+00    0.159351585597644174E+00    0.522201893572926679E+00    0.219697942480736153E+00   -0.169004287906703676E+01    0.331105307838042151E-02   -0.666732340223038364E+03
    0.879489375667154150E+02   -0.327367020187389279E+00   -0.251141427661492500E+00   -0.506532223749040611E+00   -0.600811822646163174E+00    0.281314455780388606E+00    0.191656538328266457E-02   -0.666705583177079689E+03
    0.597031347658421936E+02   -0.524504889326939505E+00    0.771180902971693172E+00    0.354968508065866217E+00    0.103177885626700094E+01   -0.165998176137434217E+01    0.146282313240941875E-02   -0.666700737715700825E+03
    0.890797961520890595E+02   -0.403929904129345374E+00    0.114348381639059582E+00   -0.517946158951254176E+00   -0.168556665055234145E+01    0.153259762908081276E+01    0.162580897318265194E-02   -0.666669980256296640E+03
    0.892063403307035401E+02   -0.334066794719721116E+00   -0.168579152500983653E+00   -0.535745936389780297E+00   -0.102674787413052870E+01   -0.967217311035400318E+00    0.261416942489844928E-02   -0.666661934710888772E+03
    0.691872391504561364E+02   -0.461083614676945697E+00    0.152159803637063717E+00    0.378960260506886470E-01    0.108403997077147052E+01   -0.367392486574535937E-01    0.360378632649194230E-02   -0.666647244069774047E+03
    0.810907033295692656E+02   -0.346026593488776069E+00   -0.774323479971368300E-01   -0.328587339467247830E+00   -0.427759502044057438E+00   -0.645554995871633341E+00    0.339821805675977195E-02   -0.666565427104224682E+03
    0.525520267792948630E+02   -0.571756979377915808E+00    0.846600596493408020E+00    0.637524303082479094E+00    0.423622588558648872E+00   -0.874671436281343473E+00    0.521180661385467481E-02   -0.666550181892548721E+03
    0.961178541770250803E+02   -0.488336412058548497E+00    0.618350619820022374E+00   -0.685285310921415203E+00    0.445718045353249437E-02   -0.209259393134587190E+00    0.190613997123256773E-02   -0.666539911971877245E+03
    0.830153030743233273E+02   -0.346881434565342150E+00   -0.115128630323923176E+00   -0.380655869038079686E+00   -0.128638577050313407E+01    0.874128769153190710E+00    0.411779057902306178E-02   -0.666512339550060346E+03
    0.837890294541203389E+02   -0.599466679871587527E+00    0.103612919258373459E+01   -0.367022622352877192E+00   -0.143460325661160448E+01    0.855967642370063064E+00    0.164598356275025282E-03   -0.666494835057067689E+03
    0.852478763761148173E+02   -0.524965825234497974E+00    0.587048541552778858E+00   -0.402470060538476559E+00   -0.765968135908031034E+00    0.226218573305163595E+00    0.327320326124369565E-02   -0.666453479616848426E+03
    0.508560461073045289E+02   -0.458901054547260490E+00    0.243295157673060203E+00    0.689731579627228086E+00   -0.119686143689436264E+01    0.496516174659479503E+00    0.471277387928292768E-03   -0.666453424389340853E+03
    0.742702522684432012E+02   -0.481920356382216752E+00    0.373548864892793375E+00   -0.130899154670473195E+00    0.307767988667073666E-01   -0.814412726068006743E+00    0.247850346841693714E-02   -0.666424700914515370E+03
    0.925999781629102188E+02   -0.599647143651458325E+00    0.970514950308992042E+00   -0.578141237544919306E+00   -0.872350321775603454E-01   -0.104024543177302298E+01    0.221705239491654105E-02   -0.666351894159237759E+03
    0.800926362085762378E+02   -0.502835850487092895E+00    0.501149333247361994E+00   -0.270712935518517384E+00    0.376244669576178303E+00    0.126366574582628788E+01    0.107622901448167774E-02   -0.666333574357084899E+03
    0.687417813054667874E+02   -0.391346068457896656E+00    0.172109066880732797E+00    0.316239076226310090E-01    0.334077967256576347E+00    0.172541191142629025E+01    0.244480374605759998E-02   -0.666286925073464317E+03
    0.780283288088322848E+02   -0.381121257354139154E+00    0.138469215169404691E+00   -0.247895696166224866E+00   -0.262134651027617682E+00   -0.195278293589572671E+01    0.304992445079754759E-03   -0.666279554915641711E+03
    0.581952105574071510E+02   -0.531939647509810598E+00    0.721310878216346651E+00    0.414221313153895210E+00    0.250969919037771660E+00    0.124496768950667080E+01    0.401046702376417485E-02   -0.666277857668956813E+03
    0.919272957508032391E+02   -0.445398917417336282E+00    0.287087438675975193E+00   -0.579843308839727456E+00   -0.568669673453171987E+00   -0.173959985356472679E+01    0.165604468957014639E-02   -0.666273606397754293E+03
    0.525648804499276707E+02   -0.504374179217790264E+00    0.359029730806392777E+00    0.636680392642936965E+00    0.124474806111707847E+01   -0.815741879313171214E+00    0.381030251662295427E-02   -0.666252181134160423E+03
    0.627132693465833810E+02   -0.391389043288401961E+00   -0.115464892899607818E+00    0.235609602054282163E+00   -0.198747679028623514E+01   -0.686733481818732505E+00    0.257061067651642716E-02   -0.666239159982745377E+03
    0.837375351506153578E+02   -0.475141856876382551E+00    0.316774331648579377E+00   -0.390568945155720826E+00    0.161206447172772593E+01    0.182477935539805625E+01    0.125251202112308668E-02   -0.666219037467698854E+03
    0.938257469343874675E+02   -0.462246637256959580E+00    0.209906472940224020E+00   -0.630429507036119219E+00    0.180167078388143498E+00   -0.938579248948357758E+00    0.545189269634804852E-02   -0.666210736504847773E+03
    0.749911208199255270E+02   -0.402296823456827823E+00    0.668672683651685418E-01   -0.163172771943656869E+00   -0.115139052592116986E+01    0.303818531157937333E+00    0.656937684024860857E-04   -0.666197786280916716E+03
    0.622478311192110993E+02   -0.465239070554599454E+00    0.219398072707566172E+00    0.272642893869672776E+00    0.105928708702553243E+01    0.149876781365277045E+01    0.175688224695380590E-02   -0.666191169845079912E+03
    0.585011472644102426E+02   -0.551522721313071340E+00    0.783565362609046190E+00    0.397908332204288229E+00    0.805170259693759327E-01    0.325125467902975362E+00    0.324585212503736287E-02   -0.666125407785977814E+03
    0.751702122860764348E+02   -0.561400424951247867E+00    0.863918532160383279E+00   -0.137925260065372868E+00   -0.366511171013683690E+00    0.110362387681660845E+01    0.409571822920939965E-02   -0.666118631154022296E+03
    0.660617073490890618E+02   -0.528937987567857704E+00    0.542941894762176247E+00    0.137772733334841746E+00    0.479010327311617523E-01    0.734059908062807409E-01    0.957373155146146182E-02   -0.666108495951401324E+03
    0.737773465884796593E+02   -0.486106721896562899E+00    0.597944982219864585E+00   -0.109972890123827938E+00   -0.658727011600380719E+00   -0.156426310981522043E+01    0.198590591942138239E-02   -0.666098144697609314E+03
    0.588712803976840320E+02   -0.334059847995822334E+00   -0.177228590403851527E+00    0.364074873511931685E+00   -0.105121792473933606E+01    0.102649345410651449E+01    0.596667519316085304E-03   -0.666080923285349854E+03
