    0.756766508373220148E+02   -0.496987392374900416E+00    0.466677042470218240E+00   -0.156445611476065949E+00    0.317598828311457915E+00    0.196841597614244979E+01    0.664820744334271296E-03   -0.240344918280136790E+04
    0.785245003294275392E+02   -0.412031708233780769E+00    0.717720692994028298E-02   -0.261599671096632846E+00    0.625719312815000706E-01   -0.832511563936968679E+00    0.368177111716194716E-02   -0.240300600758143764E+04
    0.535268163452173695E+02   -0.385005864551722254E+00   -0.303475870718159513E-01    0.577289941815159580E+00   -0.389680212124423164E+00    0.196925993954178757E+00    0.374461379952317763E-02   -0.240290490098815735E+04
    0.957523250861664934E+02   -0.483474631428657098E+00    0.252837715563732246E+00   -0.669824310219389929E+00   -0.745019736339231020E+00    0.629154679117851057E+00    0.171357509320047008E-02   -0.240213173063070190E+04
    0.919451832489693999E+02   -0.474976686664130732E+00    0.612472365630585713E+00   -0.597590089232113542E+00   -0.152066031329121820E+01    0.106989952552281053E-01    0.274438543388200173E-02   -0.240197028210254030E+04
    0.832746380543859459E+02   -0.440422008635044548E+00    0.429729470549816028E+00   -0.386838925636958209E+00   -0.385994177477093414E+00    0.965565458734984894E+00    0.402857042362692042E-02   -0.240196016520772582E+04
    0.983114947076526846E+02   -0.438960318028218666E+00    0.230591022293786807E+00   -0.750194432226869878E+00   -0.365561684886304583E+00   -0.150549607121300610E+00    0.222563879856885194E-02   -0.240170432071866617E+04
    0.790681764899663477E+02   -0.433455806380350417E+00    0.203919694962628739E-01   -0.262541630786401470E+00    0.796364069793579432E+00    0.192830026871211713E+01    0.252985475944900173E-02   -0.240166058627571419E+04
    0.772215324716972873E+02   -0.581439236539696314E+00    0.843872096212843203E+00   -0.196249362509071545E+00    0.128453591779469267E+01    0.574212383690944073E-01    0.105447275438041999E-02   -0.240155588330347291E+04
    0.796177424837313055E+02   -0.555726948361503048E+00    0.664266203697700064E+00   -0.262903747769087204E+00   -0.115506370028730165E+01    0.161102285129297584E+00    0.275952474548590843E-03   -0.240142506866230451E+04
    0.779782892544774882E+02   -0.414707178607748084E+00    0.836557498790462262E-01   -0.244896009824401517E+00    0.156083384062023667E+01   -0.143159786829099978E+01    0.383225251005403500E-02   -0.240100214935512668E+04
    0.736382594675063302E+02   -0.385965060850246289E+00   -0.111840763523701980E+00   -0.119352948560859318E+00    0.943958107352482756E-02    0.312965625169261852E+00    0.568808286795463580E-02   -0.240087663787724432E+04
    0.536840894569136964E+02   -0.405476307166135364E+00   -0.386940314794728124E-01    0.565464157230636033E+00    0.422896977380661898E+00   -0.133540410322889991E+01    0.277135377234394298E-02   -0.240087240535764522E+04
    0.836996092113779753E+02   -0.577953808227841037E+00    0.925722377801289298E+00   -0.377483969802923980E+00   -0.162381775488216618E+01   -0.196461474324942498E+01    0.153024586261873985E-02   -0.240057638730253075E+04
    0.599435513906222184E+02   -0.469281576941054990E+00    0.531622389927159489E+00    0.328029325549607620E+00    0.104286819951595611E+01   -0.915322553819371443E+00    0.217304727249412188E-02   -0.240052603985049518E+04
    0.969000172555845296E+02   -0.579471129266935669E+00    0.990695744602639650E+00   -0.693621134595204580E+00   -0.166722890252239453E+01   -0.126297213489498361E+01    0.756522633251988097E-03   -0.240033857510637154E+04
    0.944323555164487090E+02   -0.427395444187172568E+00    0.355674658823783574E-01   -0.648898966642143193E+00    0.146541274068282323E+01    0.819543382414045674E+00    0.561732821165561447E-03   -0.240032146967168228E+04
    0.698302800998742299E+02   -0.374205199223484719E+00   -0.134487202843054376E-01   -0.958515332379050733E-02    0.619779952520023159E+00   -0.591661139898676858E+00    0.512687611953221989E-04   -0.240021549260505526E+04
    0.718981531865235297E+02   -0.510467791383520719E+00    0.748762067258647690E+00   -0.592406178354636381E-01    0.215371711791131126E+00    0.230734209932125456E+00    0.226936798731758316E-03   -0.240017369555400819E+04
    0.988176814106797963E+02   -0.514208082949589862E+00    0.716389747226408247E+00   -0.747419267680285770E+00   -0.150234334392283020E+01    0.760363259475315356E+00    0.368585298133194961E-02   -0.240009628936198897E+04
    0.845544246680686058E+02   -0.435255732253231109E+00    0.163775988470751699E+00   -0.411008294752861048E+00   -0.351604587269682689E-01   -0.288235263870236347E+00    0.593368895458890044E-02   -0.240007347951282236E+04
    0.635387305157226905E+02   -0.420258901831305209E+00    0.769653224138266978E-01    0.198906623927449289E+00   -0.131378048067481101E+00    0.114395550919895017E+01    0.225901035568720765E-02   -0.240000695964670194E+04
    0.591773840675608511E+02   -0.486833197008571528E+00    0.539132310541614146E+00    0.358126603212369332E+00    0.167999829157409897E+01    0.123028695244095987E+01    0.105456750919774578E-02   -0.239982479604564878E+04
    0.890633800876495911E+02   -0.385816567890633344E+00    0.217807496107784715E-01   -0.532494101641432849E+00    0.975439347563340053E+00    0.172885419340836277E+01    0.552765104162578069E-03   -0.239980767312612625E+04
    0.890855006651022165E+02   -0.462136647471797168E+00    0.290399572176829324E+00   -0.517625110377480269E+00    0.509550075776066258E+00   -0.164455078431905743E+01    0.282960456422154394E-02   -0.239979137422454551E+04
    0.701748817268709502E+02   -0.497665115096131316E+00    0.555279735149854403E+00    0.317959242577359191E-02   -0.296229099327345313E-01   -0.384911902181511500E+00    0.337145141930772496E-02   -0.239976811807047534E+04
    0.806581359867139014E+02   -0.543415855037765905E+00    0.716227323756326584E+00   -0.292853310603788941E+00   -0.388504644828534973E+00   -0.122055838977699405E+01    0.917949089592084988E-03   -0.239973911016567581E+04
    0.979552319519009131E+02   -0.506354874219353768E+00    0.383520980836127734E+00   -0.719202957807695498E+00   -0.598734165150506037E+00   -0.550330382983465372E+00    0.216705257337634905E-03   -0.239970698651792100E+04
    0.976994707366778243E+02   -0.477152653025818108E+00    0.216263120971799339E+00   -0.719386637568675269E+00   -0.163644770331553002E+01   -0.138556691701139534E+01    0.898278057938073360E-03   -0.239970102785381368E+04
    0.964735288617674485E+02   -0.493857549664137974E+00    0.435026555414880889E+00   -0.687318083146685410E+00    0.164817881368508967E+01    0.735317052707953334E+00    0.280092672801313114E-02   -0.239959988713439543E+04
    0.587887724870693091E+02   -0.572357549553562439E+00    0.880521520139463831E+00    0.390718582080523902E+00    0.171170604688332295E+01   -0.722806961463142050E+00    0.207991971665477671E-02   -0.239956073688395281E+04
    0.899222299610291884E+02   -0.483420523580517791E+00    0.324420944092072006E+00   -0.534739106501966432E+00    0.330000572839538986E+00   -0.420436405470787644E+00    0.178756714814176654E-02   -0.239946838085765467E+04
    0.981050674752162593E+02   -0.460116536681919985E+00    0.204998624959671361E+00   -0.737077026325792417E+00    0.451017078947506533E-01    0.418119198674155701E+00    0.413338953015451871E-02   -0.239940413131798095E+04
    0.944355621386759481E+02   -0.462509882905372649E+00    0.285148579952721803E+00   -0.644181413591766727E+00    0.171746176277480345E+01   -0.730442665667895064E+00    0.180561376802779172E-02   -0.239939640171034989E+04
    0.827440804146444009E+02   -0.475383474529575523E+00    0.213646656570388060E+00   -0.358981740720466291E+00   -0.131433348827016783E+01   -0.129775118511296528E+00    0.102453704456939576E-03   -0.239939054808277524E+04
    0.657758010709172396E+02   -0.480295126608999645E+00    0.332554452209040008E+00    0.143845029906259469E+00   -0.663495447432822960E+00    0.193792561407162323E+01    0.596683258020869189E-03   -0.239937269189987137E+04
    0.557520868850496072E+02   -0.443177755178857602E+00    0.238652246772648624E+00    0.496551948714845537E+00   -0.124556069440795314E+01    0.228274149558395756E+00    0.233525179333859967E-02   -0.239927239745376573E+04
    0.642909536925970428E+02   -0.438827514722932133E+00    0.115549229150362365E+00    0.184503876506674658E+00    0.184315105560141745E+01    0.171648267758354489E+01    0.275902027036067921E-02   -0.239922028304808009E+04
    0.699786350350275512E+02   -0.545631399168243547E+00    0.784788024652094407E+00    0.492166728909637641E-02   -0.453235998081500391E+00    0.397420036811970689E-01    0.373003512045499974E-03   -0.239913577601124689E+04
