    0.647485550898388311E+02   -0.512055255968598910E+00    0.114059286079923439E+00    0.161665525539341104E+00    0.139514998378964528E+00    0.155322307457476771E+00    0.210308028474548436E-01   -0.105103328108641598E+02
    0.854345403820406659E+02   -0.682701983243206634E+00    0.109114710866753484E+01   -0.420131696378433617E+00    0.157644783818837286E+00    0.155007698072151978E+00    0.255910068485682984E-01   -0.103041463759881537E+02
    0.740135862522514714E+02   -0.511992152010762425E+00    0.161971593050243001E-01   -0.122105957822064681E+00    0.165022295682446973E+00    0.999279929710903403E-01    0.289681634931029386E-01   -0.102596653764794077E+02
    0.825020794759092837E+02   -0.585268721766965427E+00    0.754010797001727795E+00   -0.363340047422497037E+00    0.180052228666799596E+00    0.161502455090037245E+00    0.214270934459044327E-01   -0.963286149765052357E+01
    0.817288496939218163E+02   -0.511819188575938000E+00    0.268773346203524000E+00   -0.339001297698253268E+00    0.880367735379143923E-01    0.658118142108814475E-01    0.402862502792062926E-01   -0.956889925570684952E+01
    0.844638723469695947E+02   -0.610628695090056794E+00    0.528448562320667392E+00   -0.389789410558876170E+00    0.129730910648219400E+00    0.162822059334986058E+00    0.244917038584551161E-01   -0.955738266568156192E+01
    0.589669747031273914E+02   -0.577165570430323793E+00    0.572856080289593450E+00    0.381416827437021766E+00    0.907868875016375476E-01    0.153154380603358842E+00    0.240773460135503825E-01   -0.924960655512670371E+01
    0.802491253126168829E+02   -0.514753120347997584E+00    0.231029982229545183E+00   -0.304589741845205708E+00    0.114844355075381710E+00    0.652192532633146804E-01    0.329437685194258201E-01   -0.923049338987002166E+01
    0.807891489116459383E+02   -0.549639729498257790E+00    0.502851809165418828E+00   -0.324434956426003396E+00    0.115985304504334863E+00    0.727436353852306539E-01    0.387058230421970517E-01   -0.902173866905449096E+01
    0.534779092133998475E+02   -0.551369091403350886E+00    0.544346211441988359E+00    0.571550913801424088E+00    0.160633941062617858E+00    0.113629278690111857E+00    0.256557799283834154E-01   -0.889586068548834774E+01
    0.913659710570730113E+02   -0.547724424134197641E+00    0.246600653758004995E+00   -0.575951581543890256E+00    0.167924248228239925E+00    0.905790673939641522E-01    0.274583093724474203E-01   -0.860626739163943810E+01
    0.828624714414668802E+02   -0.535113507813512523E+00    0.219570735013636664E+00   -0.373343580175912848E+00    0.100787792889684980E+00    0.686097292301424133E-01    0.420026513676514668E-01   -0.852443649211773291E+01
    0.972491145928423748E+02   -0.607508787577796472E+00    0.535939213191984010E+00   -0.708410611649576083E+00    0.141012386415439117E+00    0.120134087193437544E+00    0.306326579465541204E-01   -0.842470392621034669E+01
    0.655239462900939316E+02   -0.645192624132270520E+00    0.844839064586418331E+00    0.150669684755818878E+00    0.144554295582684844E+00    0.170636273708889785E+00    0.255137523379407316E-01   -0.837220119866150370E+01
    0.943559284043260504E+02   -0.666120051888151821E+00    0.108743626658684178E+01   -0.642136132280782590E+00    0.100658395971978454E+00    0.129252709651389797E+00    0.361593111870492923E-01   -0.822124803989005137E+01
    0.809989781192328593E+02   -0.494920951371110807E+00   -0.437099579613278166E-01   -0.309894687336274899E+00    0.135323266673879061E+00    0.129602261929943730E+00    0.258783098748691653E-01   -0.819432751441362406E+01
    0.970723399194283161E+02   -0.626114308054590563E+00    0.954198070550546618E+00   -0.709831778495050969E+00    0.131027794941745324E+00    0.139782459350526356E+00    0.305254325498425239E-01   -0.813937772485517108E+01
    0.821463523192417711E+02   -0.557777255351685319E+00    0.463869203922639528E+00   -0.342775293166937445E+00    0.204350067023941318E+00    0.150898014148982629E+00    0.187125072522484892E-01   -0.798258502024427585E+01
