    0.804963685478432041E+02   -0.101729423258654705E+01    0.499040212074091549E+01   -0.276320897579729774E+00    0.586047023267190936E+00    0.202610187426524746E+01    0.118504396793880265E+00   -0.223809056248851501E-01    0.158598393903601753E-01   -0.567545086323157699E+00   -0.125987984869082447E+04
    0.747198853937121896E+02   -0.275589289232761825E+00   -0.209005508554285058E+01   -0.143430677921109861E+00    0.416101718780357233E+00    0.885576619434820467E+00    0.245097257033455224E+00   -0.240044015691234236E-01    0.117922775758483311E-01    0.734157022726298125E+00   -0.125986164158256952E+04
    0.835278057401529281E+02    0.483114155941181345E+00   -0.619425821516815134E+00   -0.399715861701231745E+00    0.398336731456921833E+00    0.118131986147414314E+01    0.246035730255044272E+00   -0.322246868413340604E-01    0.517362461026626974E-02   -0.837320612466796010E+00   -0.125967365106553370E+04
    0.788743534607282584E+02   -0.363030787791818188E+00    0.184704002849416327E+01   -0.245719557005671163E+00    0.620742890947455828E+00    0.212475577692987994E+01    0.169311805415332001E+00   -0.386453974876548312E-01    0.465924085062008331E-02    0.377021465582529469E+00   -0.125954947395724002E+04
    0.839259918809258352E+02   -0.782237363815564191E+00   -0.947726989203533066E+01   -0.379606372940770598E+00    0.666407581650302228E+00    0.378724128225247592E+01    0.451543073253941607E+00   -0.348558395781333186E-01    0.255895088354352040E-02    0.370282543898141192E+00   -0.125938988162726582E+04
    0.822515761124082303E+02   -0.164394923449535391E+01   -0.688096050468273823E+01   -0.313800656544152901E+00    0.236027376880690420E+00    0.323974987152352556E+01    0.436644919488161976E+00   -0.276233426908341073E-01    0.114520609006221186E-01    0.105414583695339514E+00   -0.125894175473158430E+04
    0.881402288621803223E+02   -0.221721707909953825E+01   -0.378660482616901994E+01   -0.448627919637488048E+00    0.417569818541051963E+00    0.290716063387566459E+01    0.109480670608301071E-01   -0.304415650568237162E-01    0.850615658250353235E-02    0.681966584760002270E+00   -0.125882415461013898E+04
    0.923980698488261680E+02   -0.307862124876992826E+00    0.671033499768523711E+01   -0.605937132191499472E+00    0.879658382297013319E+00    0.216584270789093125E+01    0.442285906733582590E+00   -0.252384625505586158E-01    0.869905743794463504E-02    0.844926190642958819E+00   -0.125869734518601331E+04
    0.729618667445755165E+02   -0.680657561498303476E+00   -0.116633400341145865E+01   -0.661696221672087859E-01    0.318544503683415747E+00    0.243666935414557972E+01    0.344483578050079398E+00   -0.371250967680751831E-01    0.969826564250020340E-02   -0.771887203659562093E+00   -0.125860112741399848E+04
    0.514211745448148534E+02   -0.128620456168470820E+01   -0.479425074333598378E+01    0.707482798352785380E+00    0.283454206695732625E+00    0.218010594291832804E+01    0.492447963408361833E+00   -0.221374727040286601E-01    0.141363794177409297E-01   -0.446680746035608367E+00   -0.125859592148304137E+04
    0.840940789238395610E+02   -0.206608362809661417E+01    0.117653354740536642E+01   -0.353900085894508720E+00    0.428579651274705042E+00    0.351002918632934513E+01    0.369446995207967199E+00   -0.221461646652323374E-01    0.915725232718056503E-02   -0.154362669718470458E+00   -0.125844786689827015E+04
    0.979010464854440272E+02   -0.162555721686090493E+01    0.490382940379962307E+01   -0.689626706895118957E+00    0.878068341772245797E+00    0.290004419773946109E+01    0.215224110596747481E+00   -0.328960549302039773E-01    0.184738391907934840E-02   -0.488885297778147709E+00   -0.125839319193893471E+04
    0.840075800329130686E+02   -0.134018691941186097E+01   -0.952482449245665741E+01   -0.352577248505795637E+00    0.648706788735409767E+00    0.485825695605418967E-01    0.251991359650219571E+00   -0.388248271685436297E-01    0.933800478421042968E-02    0.317500698204218779E+00   -0.125811484192642774E+04
    0.876471149433698145E+02   -0.240132525482132531E+01    0.123512404068097936E+01   -0.425674385912444109E+00    0.135282132897667183E-01    0.906559956122802379E+00    0.326954967533978569E+00   -0.327038777996062624E-01    0.118972830304180377E-01   -0.480051277645777041E+00   -0.125806485986873577E+04
    0.981096710130362339E+02   -0.273680340334335970E+00    0.191076489247094727E+01   -0.731109979412551070E+00    0.980557797449085444E+00    0.148518812566461356E+01    0.358975057858630264E+00   -0.334491312107929595E-01    0.160573122684888325E-01   -0.987708785422746649E+00   -0.125796950200571086E+04
    0.944299543133184756E+02   -0.761640915557222797E+00    0.106447531571228993E+01   -0.639458840269526263E+00    0.132295026351109318E+00    0.144982179086905760E+01    0.143470576991584192E+00   -0.205336342938440275E-01    0.880742142184631760E-02   -0.409495205344577284E+00   -0.125789071093589973E+04
    0.952110692768535500E+02   -0.145057448510601539E+00   -0.604101652521788690E+01   -0.659469173071158821E+00    0.296838614429020875E+00    0.279569500404709448E+01    0.864162177328720998E-01   -0.255167088527499253E-01   -0.393057252857431649E-03    0.800236203653800660E+00   -0.125788441191631159E+04
    0.533288150232616829E+02   -0.214687206424136390E+01   -0.190833643076335235E+01    0.646480028719373934E+00    0.402432697025304653E+00    0.246458999222254471E+01    0.445173243287938891E+00   -0.332974569314992141E-01    0.147817507917475943E-01   -0.533750725857871755E+00   -0.125775895295933196E+04
    0.699972387663913338E+02   -0.186857993408093748E+01    0.654626233700843585E+01    0.509298315797153123E-01    0.681076111362488801E+00    0.618448837650744321E+00    0.142108737942423957E+00   -0.202561654065027685E-01    0.700088093742223805E-02   -0.991637900118232607E+00   -0.125765975632252685E+04
    0.893497363506324405E+02   -0.235709450601846449E-01   -0.666218379603355526E+01   -0.526150603990053867E+00    0.534393101254816094E+00    0.263040688590968053E+01    0.429175639708026413E+00   -0.321262245954077041E-01    0.157736783379003320E-01   -0.811732326127533876E+00   -0.125762668495465527E+04
    0.849779311146349983E+02   -0.860456614518575691E+00   -0.614218091619586293E+01   -0.389385198351234862E+00    0.773999726950662992E+00    0.257558274279813926E+01    0.381035263214212438E+00   -0.334851528290298628E-01    0.449755670379481387E-02    0.581530052172232859E+00   -0.125759601653799291E+04
    0.700898562366326701E+02   -0.102961875937996084E+01   -0.253478441281749323E+01    0.291383666198541391E-01    0.601863478310103339E+00    0.334314334262823953E+01    0.313576964256020330E+00   -0.416971258414817747E-01    0.354728656422009792E-02    0.518570398221716022E-01   -0.125758468089649932E+04
    0.693820037237934457E+02   -0.593579733022184364E+00    0.652111613103821952E+01    0.285303053747227864E-01    0.438900040045327594E-01    0.580520282310720059E+00    0.456266654956294593E+00   -0.387686649294192165E-01    0.134866972714475786E-01    0.395955996288272161E+00   -0.125757762290372261E+04
    0.818035299060836252E+02    0.205990882235032480E+00    0.242665363984466431E+01   -0.345581449440338417E+00    0.757306419549775511E+00    0.327925433853832216E+01    0.334211026098873154E+00   -0.259510942495586594E-01    0.123996275076088125E-01   -0.292692159035554234E+00   -0.125754834674446101E+04
    0.701755032623202624E+02    0.808251390142018522E-01    0.751577575703231204E+01   -0.471148999831427773E-02    0.432698095232687707E+00    0.333108562053897259E-01    0.233720459770418887E+00   -0.311046340649268060E-01    0.697733795865218553E-02    0.810508984559000556E+00   -0.125754776607833492E+04
    0.904323477369541706E+02   -0.160773640588407130E+01    0.931021340860555924E+01   -0.522363015562902433E+00    0.880496246753045275E+00    0.153371034297890962E+01    0.618074658966915255E-01   -0.336116115543172445E-01    0.355898324906034347E-02    0.612809188644117597E+00   -0.125753241887805962E+04
    0.705013245535056114E+02    0.661557090780640067E-02    0.459667331829573200E+01   -0.206238897129580323E-01    0.223400586848935767E+00    0.317079703682542480E+01    0.381989941638721742E+00   -0.224337878817992831E-01    0.738631351699003957E-02   -0.729588979184302988E+00   -0.125725206087088895E+04
    0.635056465702008452E+02   -0.119380934363690105E+01   -0.521586940644386043E+01    0.242786140019319419E+00    0.743251209676189295E+00    0.299700328101513724E+01    0.204226925174957219E+00   -0.369082765913484323E-01    0.197147066120537673E-01    0.565142574206058956E-01   -0.125721346043320909E+04
    0.820968446090379018E+02   -0.171129936034422681E+01   -0.720308109748058634E+01   -0.308377603461977401E+00    0.228341361576313795E+00    0.323828483316731441E+01    0.495941983079760451E+00   -0.234378256362659521E-01    0.820120252855272014E-02   -0.792759190072686803E+00   -0.125709400939861689E+04
    0.739637508935347086E+02   -0.461368027185152574E+00   -0.477991113369219178E+01   -0.101393205204814763E+00    0.129656822953205270E+00    0.106430937148301274E+01    0.484501973835831379E+00   -0.281306517842982995E-01    0.139887847955222355E-02    0.306443674699399926E+00   -0.125699186527327902E+04
    0.564317939151309673E+02   -0.118573157059837886E+01    0.565301315344460775E+01    0.505742802632816790E+00    0.135518579680033668E+00    0.144224110105098280E+01    0.473247132135401274E-01   -0.278165727193468992E-01    0.110733856451514789E-01   -0.953658391419953122E+00   -0.125695776066622489E+04
    0.715874551965155348E+02   -0.954934974311210993E+00    0.494716961190628091E+01   -0.219251076987205806E-01    0.511840107396296595E+00    0.180405753715400929E+01    0.894497202415494574E-01   -0.288157293374187162E-01    0.166004508147743479E-01    0.503208653444813914E+00   -0.125695205236772972E+04
    0.920699997755593813E+02   -0.168692816860189954E+01    0.585645743950424347E+00   -0.557135299597014466E+00    0.304276552064769557E+00    0.296127560355589958E+01    0.278671681111997804E+00   -0.195227475103436632E-01    0.115776732868955179E-02   -0.179735371025623758E+00   -0.125695188902549125E+04
    0.578642921134968375E+02   -0.614324083204896176E+00   -0.280194671833595255E+01    0.434391712403737529E+00    0.551884269573319264E+00    0.142301859163475286E+01    0.430064182842022358E+00   -0.342483304984078085E-01    0.147292045140701156E-01   -0.642860842603269811E+00   -0.125687986889629110E+04
    0.589574209754484571E+02   -0.134740990451688170E+01    0.718462296536483791E+01    0.406045651501074190E+00    0.627831711980834983E+00    0.307285319913405797E+01    0.205654293787473214E+00   -0.289002873429875518E-01    0.175278691868592240E-01   -0.204157202196893262E+00   -0.125684433971522708E+04
    0.529168673775541762E+02   -0.140853790812460122E+01   -0.446781638694895733E+00    0.635105111464000061E+00    0.206674524955891614E+00    0.238621262268970868E+01    0.319631196730033040E+00   -0.297834312897455877E-01    0.122347673918281608E-01    0.218823847221007783E+00   -0.125684065475833154E+04
    0.623034679889159548E+02    0.226392028683175539E-02   -0.393420827421923303E+01    0.247399162268955308E+00    0.905425549893112191E+00    0.148215304778711587E+01    0.244782620154108593E+00   -0.288796921188907429E-01    0.413190147740793989E-02    0.514940884077090377E+00   -0.125683639195746355E+04
    0.788013633978989674E+02   -0.130195851014413044E+01    0.838207252699258731E+01   -0.227825957881101715E+00    0.504352593749252009E+00    0.231109237500397136E+01    0.295868812416177018E+00   -0.379811431904835128E-01    0.177124941266466607E-01    0.390078303358711187E+00   -0.125682706507832086E+04
    0.700763004291726332E+02   -0.221835932495962806E+01    0.218193209633254170E+01    0.539598619111174571E-01    0.715450807057955274E+00    0.435314776287458516E+00    0.126323625027091324E+00   -0.280494627065395186E-01    0.323754316093793904E-02    0.526840706884477150E+00   -0.125679083410804242E+04
    0.578209503899928094E+02   -0.118623289127836262E+01   -0.747010533343168870E+01    0.440753473732904411E+00    0.217322764477036939E+00    0.321625846199166210E+01    0.156409154887431651E+00   -0.353007550322630426E-01    0.720158977083773522E-02    0.652424131499859561E+00   -0.125678711395269283E+04
