Nested Sampling Global Log-Evidence           :   -0.435493719656135738E+03  +/-    0.257569268113614414E+00
Nested Importance Sampling Global Log-Evidence:   -0.439453647119047673E+03  +/-    0.344174995910667192E+00

Dim No.       Mean        Sigma
   1    0.767065145418431058E+02    0.142963709712873506E+02
   2   -0.102676910705810998E+01    0.714625892316187228E+00
   3   -0.469622302591570340E+00    0.549885660244501384E+01
   4   -0.132759993664328280E+00    0.423164977456549130E+00
   5    0.506203323139202466E+00    0.285695047585341311E+00
   6    0.206152708460166290E+01    0.111899038212983792E+01
   7    0.263081842942972655E+00    0.142664378538177122E+00
   8   -0.291387181795776419E-01    0.587920674579798120E-02
   9    0.820720654603815554E-02    0.548850885652365280E-02
  10    0.722403835412105486E-02    0.591141158039418801E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.787759472988080205E+02
   2   -0.935984580214908490E+00
   3   -0.471288155485479621E+01
   4   -0.234548771479744289E+00
   5    0.449883655264342652E+00
   6    0.355822635737980675E+00
   7    0.147684050693759117E+00
   8   -0.188210868805129827E-01
   9    0.627010645520131860E-02
  10   -0.564504913700849542E-01

MAP Parameters
Dim No.        Parameter
   1    0.787759472988080205E+02
   2   -0.935984580214908490E+00
   3   -0.471288155485479621E+01
   4   -0.234548771479744289E+00
   5    0.449883655264342652E+00
   6    0.355822635737980675E+00
   7    0.147684050693759117E+00
   8   -0.188210868805129827E-01
   9    0.627010645520131860E-02
  10   -0.564504913700849542E-01
