    0.656381428241729736E+02    0.210654926300048828E+01   -0.633629798889160156E+01   -0.348094624280929565E+02    0.426213264465332031E+00    0.330012512207031250E+01    0.353960394859313965E-01   -0.654111623764038086E+00    0.801898956298828125E+00   -0.898747444152832031E-01   -0.244328005355569310E+08   -0.552145825119699829E+01    1
    0.664235591888427734E+02   -0.256841135025024414E+01   -0.844190478324890137E+01   -0.344274985790252686E+02    0.619598925113677979E+00    0.437372684478759766E+00    0.129327118396759033E+00   -0.922633886337280273E+00    0.102414894104003906E+01   -0.979115009307861328E+00   -0.242168972054204121E+08   -0.552545825119700584E+01    1
    0.953955829143524170E+02   -0.254466152191162109E+01    0.875490069389343262E+01    0.346699982881546021E+02    0.590604245662689209E+00    0.170925021171569824E+01    0.263461768627166748E+00   -0.574682712554931641E+00   -0.915217399597167969E-02   -0.714391469955444336E-01   -0.238895974714703038E+08   -0.552945825119701162E+01    1
    0.893521219491958618E+02    0.219217061996459961E+01   -0.886376142501831055E+01   -0.346763694286346436E+02    0.345457851886749268E+00    0.139201688766479492E+01    0.365866899490356445E+00   -0.521471500396728516E+00   -0.440869092941284180E+00   -0.701146245002746582E+00   -0.231605084465959668E+08   -0.553345825119701562E+01    1
    0.546314120292663574E+02    0.575041770935058594E+00    0.847141623497009277E+01    0.349914467334747314E+02    0.461876094341278076E+00    0.132225966453552246E+01    0.125647783279418945E-01    0.219614505767822266E+00   -0.577263832092285156E+00   -0.646564722061157227E+00   -0.231416317180620469E+08   -0.553745825119701252E+01    1
    0.527989089488983154E+02   -0.682321548461914062E+00    0.607354044914245605E+01    0.349334096908569336E+02    0.554310381412506104E+00    0.370956015586853027E+01    0.326865255832672119E+00    0.275203227996826172E+00   -0.586273670196533203E+00    0.815288424491882324E+00   -0.229427624085215032E+08   -0.554145825119701030E+01    1
    0.820747464895248413E+02   -0.323374271392822266E+00   -0.145579695701599121E+01    0.337465626001358032E+02    0.469907879829406738E+00    0.853555440902709961E+00    0.210769563913345337E+00    0.473860740661621094E+00   -0.542989253997802734E+00    0.642733812332153320E+00   -0.226847456630981043E+08   -0.554545825119700275E+01    1
    0.587133944034576416E+02   -0.657641410827636719E+00   -0.968468427658081055E+01    0.345400846004486084E+02    0.784496009349822998E+00    0.168400859832763672E+01    0.696302950382232666E-01   -0.473693370819091797E+00   -0.512854099273681641E+00   -0.956771731376647949E+00   -0.224604664596543014E+08   -0.554945825119700675E+01    1
    0.558135062456130981E+02   -0.108854961395263672E+01    0.872075557708740234E+00    0.343476235866546631E+02    0.948271155357360840E-01    0.170827078819274902E+01    0.477506965398788452E+00    0.153560638427734375E-01   -0.422242403030395508E+00   -0.386912465095520020E+00   -0.223079682779541314E+08   -0.555345825119701342E+01    1
    0.918420940637588501E+02   -0.352346181869506836E+01   -0.205655574798583984E+01   -0.337394571304321289E+02    0.442274808883666992E-01    0.155982804298400879E+01    0.106818199157714844E+00    0.510709285736083984E+00   -0.847814321517944336E+00   -0.379515051841735840E+00   -0.220258468673990890E+08   -0.555745825119701031E+01    1
    0.834364920854568481E+02   -0.182408809661865234E+00   -0.135266065597534180E+01    0.330872142314910889E+02    0.316634953022003174E+00    0.982725620269775391E-01    0.135730355978012085E+00   -0.149216651916503906E+00    0.841104984283447266E-01    0.771448016166687012E+00   -0.219121487573188096E+08   -0.556145825119700987E+01    1
    0.614698916673660278E+02   -0.244270277023315430E+01   -0.236734986305236816E+01   -0.328174734115600586E+02    0.443747103214263916E+00    0.272825098037719727E+01    0.293904721736907959E+00   -0.383915185928344727E+00    0.119279599189758301E+01   -0.599465370178222656E+00   -0.218916676511410773E+08   -0.556545825119700499E+01    1
    0.601952165365219116E+02   -0.675926685333251953E+00    0.693576097488403320E+01    0.337349969148635864E+02    0.369438767433166504E+00    0.162677264213562012E+01    0.463748246431350708E+00    0.485451221466064453E-01    0.435572147369384766E+00    0.575603604316711426E+00   -0.218439989163214043E+08   -0.556945825119699478E+01    1
    0.887634664773941040E+02    0.230267620086669922E+01    0.880518317222595215E+01   -0.329648315906524658E+02    0.290411889553070068E+00    0.314387726783752441E+01    0.140070915222167969E-01   -0.894939661026000977E+00    0.167312383651733398E+01    0.563621997833251953E+00   -0.213735486789612621E+08   -0.557345825119699168E+01    1
    0.866016089916229248E+02    0.160992431640625000E+01    0.124086618423461914E+01   -0.329064482450485229E+02    0.703954458236694336E+00    0.391537475585937500E+01    0.187877982854843140E+00    0.142169642448425293E+01   -0.930389642715454102E+00    0.424143075942993164E+00   -0.210649377102183476E+08   -0.557745825119699568E+01    1
    0.930750668048858643E+02    0.154948329925537109E+01   -0.221258878707885742E+01    0.322129702568054199E+02    0.914160072803497314E+00    0.268770074844360352E+01    0.341471135616302490E-01   -0.845249891281127930E+00    0.118709802627563477E+01   -0.512210845947265625E+00   -0.206010986524876207E+08   -0.558145825119699612E+01    1
    0.555220574140548706E+02    0.267510986328125000E+01    0.705183148384094238E+01    0.328405880928039551E+02    0.588594436645507812E+00    0.107065463066101074E+01    0.443797141313552856E+00    0.539284706115722656E+00    0.244881153106689453E+00   -0.848833680152893066E+00   -0.205287008617567830E+08   -0.558545825119700012E+01    1
    0.564183801412582397E+02    0.194963598251342773E+01    0.454436302185058594E+01    0.327409279346466064E+02    0.335112452507019043E+00    0.360730481147766113E+01    0.432854652404785156E+00   -0.759237527847290039E+00    0.124506545066833496E+01   -0.732744812965393066E+00   -0.200054029908498898E+08   -0.558945825119700590E+01    1
    0.517031580209732056E+02    0.308352422714233398E+01   -0.321339726448059082E+01   -0.311453223228454590E+02    0.824549674987792969E+00    0.256519103050231934E+01    0.195816487073898315E+00   -0.214369535446166992E+00   -0.528490543365478516E+00   -0.796041131019592285E+00   -0.199469818754643723E+08   -0.559345825119700280E+01    1
    0.810678035020828247E+02   -0.265261363983154297E+01    0.157630443572998047E+00    0.318933910131454468E+02    0.147502124309539795E+00    0.294878292083740234E+01    0.136697471141815186E+00   -0.763176202774047852E+00   -0.275375127792358398E+00    0.344027161598205566E+00   -0.198322159209326655E+08   -0.559745825119699703E+01    1
    0.950269877910614014E+02    0.365181207656860352E+01   -0.249261021614074707E+01   -0.322478675842285156E+02    0.624610304832458496E+00    0.344390296936035156E+01    0.342810571193695068E+00   -0.457800149917602539E+00    0.130826210975646973E+01    0.946810483932495117E+00   -0.197921079124816805E+08   -0.560145825119700014E+01    1
    0.620896816253662109E+02    0.107852935791015625E+01   -0.557981491088867188E+01    0.320044583082199097E+02    0.717670381069183350E+00    0.758263587951660156E+00    0.423370510339736938E+00   -0.414595603942871094E-01    0.104650807380676270E+01    0.949832677841186523E+00   -0.195224879870579019E+08   -0.560545825119700503E+01    1
    0.894162654876708984E+02   -0.123231220245361328E+01    0.427329421043395996E+01    0.316961985826492310E+02    0.176310479640960693E+00    0.363995957374572754E+01    0.116250097751617432E+00   -0.927485704421997070E+00   -0.309871196746826172E+00   -0.392813920974731445E+00   -0.194288562914967611E+08   -0.560945825119699837E+01    1
    0.685186088085174561E+02   -0.361682987213134766E+01   -0.518398284912109375E+00   -0.301306211948394775E+02    0.536196768283843994E+00    0.393683195114135742E+00    0.182275682687759399E+00   -0.721592903137207031E+00   -0.772789955139160156E+00   -0.158808112144470215E+00   -0.191215663568735532E+08   -0.561345825119699349E+01    1
    0.654957801103591919E+02   -0.548156261444091797E+00   -0.883950233459472656E+01    0.315110725164413452E+02    0.940980911254882812E-01    0.558658599853515625E+00    0.259238481521606445E-01    0.838964462280273438E+00    0.134663820266723633E+00    0.748476028442382812E+00   -0.191134867741063721E+08   -0.561745825119699926E+01    1
    0.700256973505020142E+02   -0.637066364288330078E+00    0.126822471618652344E+01   -0.311025977134704590E+02    0.204379558563232422E-01    0.380008196830749512E+01    0.415996909141540527E-01    0.103079509735107422E+01    0.908704042434692383E+00    0.188851356506347656E-01   -0.190126066435024291E+08   -0.562145825119700326E+01    1
    0.784707993268966675E+02   -0.338515949249267578E+01   -0.698431253433227539E+01    0.309844499826431274E+02    0.366711735725402832E+00    0.390871691703796387E+01    0.617425441741943359E-01    0.464188337326049805E+00    0.620877742767333984E-01   -0.783196926116943359E+00   -0.190092661218798459E+08   -0.562545825119699483E+01    1
    0.568134993314743042E+02    0.192802762985229492E+01    0.998394370079040527E+01   -0.303897559642791748E+02    0.337290763854980469E-02    0.129347991943359375E+01    0.239574581384658813E+00   -0.730615377426147461E+00    0.115087962150573730E+01   -0.772952795028686523E+00   -0.190078609843656346E+08   -0.562945825119700416E+01    1
    0.807861030101776123E+02    0.174780368804931641E+01   -0.380212426185607910E+01    0.310320895910263062E+02    0.299779295921325684E+00    0.117121410369873047E+01    0.721300840377807617E-01   -0.144879841804504395E+01   -0.393100500106811523E+00    0.283882617950439453E-01   -0.189949395506910831E+08   -0.563345825119700638E+01    1
    0.562155455350875854E+02    0.206327438354492188E+00    0.336461424827575684E+01    0.311875003576278687E+02    0.857774257659912109E+00    0.192968344688415527E+01    0.244292020797729492E-01   -0.187760829925537109E+00    0.182659864425659180E+00    0.370656251907348633E+00   -0.184608772581687346E+08   -0.563745825119700328E+01    1
    0.702412873506546021E+02   -0.358496046066284180E+01   -0.911665558815002441E+01    0.307896566390991211E+02    0.715221405029296875E+00    0.311524772644042969E+01    0.108603239059448242E+00    0.786667585372924805E+00   -0.555479526519775391E+00    0.480127334594726562E-02   -0.184602970017344505E+08   -0.564145825119701350E+01    1
    0.506744772195816040E+02    0.210422229766845703E+01   -0.295386672019958496E+01   -0.296339184045791626E+02    0.506920635700225830E+00    0.205545473098754883E+01    0.924870371818542480E-01   -0.323810815811157227E+00    0.775609970092773438E+00   -0.470443129539489746E+00   -0.180821473677063324E+08   -0.564545825119701750E+01    1
    0.856112152338027954E+02   -0.360517215728759766E+01   -0.399084091186523438E+00   -0.303935569524765015E+02    0.642175912857055664E+00    0.399938797950744629E+01    0.497271358966827393E+00   -0.171808958053588867E+00   -0.732173681259155273E+00   -0.824284434318542480E+00   -0.180323140696700960E+08   -0.564945825119700817E+01    1
    0.630061566829681396E+02   -0.218038558959960938E+00   -0.620957136154174805E+01    0.304704236984252930E+02    0.530543208122253418E+00    0.737407207489013672E+00    0.197613179683685303E+00    0.102734661102294922E+01    0.163770222663879395E+01    0.237143039703369141E-02   -0.179079631760839559E+08   -0.565345825119700329E+01    1
    0.532516598701477051E+02   -0.613725185394287109E+00   -0.190640330314636230E+01    0.310961681604385376E+02    0.368298768997192383E+00    0.150107216835021973E+01    0.984807312488555908E-01   -0.845664501190185547E+00    0.314562082290649414E+00   -0.831550598144531250E+00   -0.177793729047453776E+08   -0.565745825119701529E+01    1
    0.973948419094085693E+02   -0.381550264358520508E+01    0.775264382362365723E+01    0.295239484310150146E+02    0.774627149105072021E+00    0.842832565307617188E+00    0.735954046249389648E-01   -0.302098512649536133E+00   -0.396461486816406250E+00   -0.572257876396179199E+00   -0.176041510781907365E+08   -0.566145825119700152E+01    1
    0.813701599836349487E+02   -0.631879806518554688E+00    0.780815601348876953E+01    0.297972023487091064E+02    0.483650267124176025E+00    0.334939002990722656E+00    0.178084045648574829E+00   -0.383196830749511719E+00   -0.778845548629760742E+00    0.557172536849975586E+00   -0.173713085752210468E+08   -0.566545825119700464E+01    1
    0.797244548797607422E+02   -0.172367429733276367E+01    0.391854643821716309E+01   -0.297461748123168945E+02    0.421923398971557617E-02    0.342254185676574707E+01    0.120282799005508423E+00    0.620091915130615234E+00   -0.426537990570068359E+00    0.485137224197387695E+00   -0.170914511678804606E+08   -0.566945825119699887E+01    1
    0.867834597826004028E+02   -0.254705619812011719E+01   -0.789308547973632812E+00   -0.297984790802001953E+02    0.197545945644378662E+00    0.363615322113037109E+01    0.438757300376892090E+00   -0.215220451354980469E+00    0.943208456039428711E+00    0.811182022094726562E+00   -0.170677688781053647E+08   -0.567345825119700908E+01    1
    0.856402903795242310E+02   -0.383793354034423828E+00   -0.521124243736267090E+01   -0.296619981527328491E+02    0.189281761646270752E+00    0.863124608993530273E+00    0.116288870573043823E+00   -0.483859300613403320E+00    0.121781420707702637E+01    0.631991147994995117E+00   -0.170138398108212724E+08   -0.567745825119701042E+01    1
