    0.657369055610273705E+02    0.397738334334048638E+01   -0.602928298146752173E+01    0.390472346817887228E-01    0.331215497951718896E+00    0.360453478180042186E+01    0.659447985945820631E-01    0.173962567581411598E-01   -0.859699639440747454E-02   -0.806439038977311395E+00   -0.507591103617577119E+03
    0.941565334604541704E+02   -0.866588536771599305E+00    0.329416526475018401E+01   -0.650814173572811683E+00    0.558673989607277099E+00    0.427882679625001261E-01    0.111983579560709617E+00    0.165446506205806365E-01    0.223649265176772971E-02   -0.287131641434424156E+00   -0.506142535039648578E+03
    0.539680096010264378E+02   -0.630748513448782688E+00   -0.835914470649967889E+01    0.577434551021127618E+00    0.738269989134857973E+00    0.321821921921951759E+01    0.238882346915390620E+00    0.291591775770467798E-01   -0.183814397778858662E-01    0.648231421500180094E+00   -0.505929298503837572E+03
    0.958430519533536369E+02    0.406148564344226415E+00   -0.370300360225753344E+01   -0.710156246814406700E+00    0.255591783515607060E-01    0.259989488501994614E+01    0.469642970366466239E+00    0.136560723793537342E-01    0.156220050608637528E-01   -0.899184432155998303E-01   -0.505786642783126695E+03
    0.849812427024376831E+02    0.975031654647287027E+00    0.433309365935646085E+01   -0.464619981459648557E+00    0.855008819104557172E+00    0.183305541799316352E+01    0.150647973435104582E+00    0.335746323517511769E-01    0.411840719862732740E-02    0.838491517847802070E+00   -0.505763607431394689E+03
    0.872245965305035611E+02    0.165423487177558926E+01   -0.985169539487424295E+01   -0.510378718157042499E+00    0.632048022113245955E+00    0.138192182089593585E+01    0.199955976711037250E-01    0.120623412407003805E-01   -0.565722080501318558E-02   -0.639090619255482828E+00   -0.505716938572139952E+03
    0.948914938474751182E+02    0.123053596678258081E+01    0.862917697852623533E+01   -0.715220651341937241E+00    0.932999171351382772E+00    0.180474746611937586E+01    0.133566386547692567E+00    0.815496735802589967E-02   -0.286798420516509722E-02   -0.876169835298720612E+00   -0.505525463218815958E+03
    0.870889892075030048E+02    0.307738314782347278E+01   -0.431298747980639341E+01   -0.554650915940882783E+00    0.855577150320031676E+00    0.249019373832836299E+01    0.342838234237899553E+00    0.126554154835702981E-01    0.195864311801345892E-01    0.603260643302763189E-01   -0.505393205609074812E+03
    0.632655566835445740E+02   -0.762729513489530220E+00    0.840193769023419179E+01    0.228689049792407673E+00    0.865340976510962645E+00    0.842430372314058373E+00    0.923897328615727533E-03    0.166486159514889209E-02   -0.198735117839876629E-02   -0.278548333823728567E+00   -0.505329337253602660E+03
    0.709659171006221641E+02   -0.153686752614633715E+01   -0.437274561936877681E+01   -0.788749243390185484E-02    0.201167753852258047E+00    0.282907461134079652E+01    0.427777777781500945E+00    0.164564672574787352E-01    0.798803064485476000E-02    0.741765841044453422E+00   -0.505253772725015835E+03
    0.546515111734923806E+02   -0.179778160366498518E+00   -0.582032880123287555E+01    0.535053780826693526E+00    0.514302309804368529E+00    0.459407190687615430E-01    0.799756276332679733E-01   -0.228457664066095134E-03    0.115942365538583836E-01    0.227209565425611215E+00   -0.505222026921276608E+03
