    0.744030209826074440E+02   -0.210115903291138295E+01   -0.264743383090506956E+01   -0.839439593085629099E-01    0.189692732635959538E+00    0.302353649814979519E+01    0.234004009787044998E+00    0.300153204530357876E-01   -0.792790937021514708E-02   -0.990585558590758586E+00   -0.508656087254947920E+03
    0.959800455770025565E+02    0.255581546955014538E+01    0.682794323439649986E+01   -0.755236483149545279E+00    0.246991549357840512E+00    0.273624980603938628E+01    0.387206632537984569E-01   -0.502560764420678652E-03    0.120009659750328623E-01    0.843921766374271298E+00   -0.507369122895981604E+03
    0.931070339403698455E+02    0.530634969519505617E+00    0.813753605066338181E+01   -0.629994198225467983E+00    0.839879463736673992E+00    0.309592921189136039E+01    0.167696693171026395E+00    0.763563209350648364E-02    0.229607745253042062E-01    0.394941957147838751E+00   -0.507141598917339479E+03
    0.990933021722049432E+02    0.192394569127374382E+01    0.206114993051091488E+01   -0.831460829634330878E+00    0.602208057146176201E+00    0.104849979144138822E+00    0.187093345020923563E+00    0.283662493308254327E-01   -0.423763430082990666E-03    0.703210439259027931E+00   -0.506777365840913490E+03
    0.723645337453407791E+02    0.100460792031488566E+01   -0.710261505997330023E+01   -0.922019398110762722E-01    0.971582188178740425E+00    0.491055927705728423E+00    0.372994118980878919E+00    0.246545536248650166E-01   -0.138574049273660904E-01    0.205447663218939480E+00   -0.506601153920341631E+03
    0.952281772548568597E+02    0.273045282467690154E+01   -0.616557237441214667E+01   -0.726761540488169544E+00    0.473006825935953945E+00    0.310872577470365385E+01    0.462339442435538983E+00    0.968895927492319231E-02    0.746995555612128825E-02    0.224305015341111247E+00   -0.506522336676590726E+03
    0.650110742775223542E+02   -0.126977486946578422E+01    0.630141950247031701E+01    0.164828602586510442E+00    0.952070240054308292E+00    0.151357155632061580E+01    0.323422963684388609E+00    0.276003773090192084E-01   -0.831570362850531097E-03    0.642870548642260564E+00   -0.506502515742821686E+03
    0.825235408757788775E+02    0.103748477420690133E+01   -0.231763781099690291E+01   -0.400849272041327254E+00    0.660836108560511448E+00    0.188529843053601143E+01    0.109128491161102431E+00    0.315224621280574269E-02    0.139170857358257294E-01    0.827015854953620622E+00   -0.506282605983781082E+03
    0.570406444318125025E+02   -0.367223892791857409E+00   -0.892377990625536732E+01    0.425316130591944841E+00    0.329283801713929292E+00    0.279502609051380624E+01    0.111034793789929878E+00    0.227147702742458435E-01   -0.349582741252785212E-02    0.511325069597023729E+00   -0.506254337003846445E+03
    0.955035759017914643E+02    0.292448203325836431E+01    0.776956348667216901E+01   -0.771057594512548405E+00    0.188598724307759147E+00    0.284614150879864347E+01    0.241675807508771948E-01    0.227526253035086334E-01   -0.319181678817637149E-02   -0.597807327675871303E+00   -0.506223145834115996E+03
    0.534351430233212454E+02    0.553318124762494534E+00    0.390751139300344619E+01    0.574449586950606772E+00    0.363587065615986915E+00    0.388360422627124091E+01    0.182694953104145463E+00    0.101341229725582238E-01    0.204996800794559064E-01   -0.744471788488296538E+00   -0.506180074886244199E+03
    0.869949304541309516E+02   -0.788510144794321022E-01   -0.485478285798602904E+01   -0.498967532870864261E+00    0.150086225591867406E+00    0.217716035180092593E+01    0.679322325667993110E-01    0.215061545936046095E-01   -0.213046954254392240E-02    0.191134364507824728E+00   -0.506026303224604590E+03
    0.763983563162808252E+02    0.211998896663294900E+01   -0.306562119674753131E+01   -0.259434934702085229E+00    0.187565274991890185E+00    0.178432465866233603E+01    0.312070953114699401E+00    0.251590488055790651E-01    0.119024573480284168E-01   -0.852307040842802288E+00   -0.505958633645439647E+03
    0.837639981405637855E+02    0.251305110027669709E+01   -0.573884148961649920E+01   -0.465460633418395275E+00    0.849175601799016300E+00    0.230575512435583585E+01    0.521887112790820756E-01    0.150423615688839440E-01   -0.136442552976474563E-01   -0.429444095514269542E+00   -0.505899743409463326E+03
    0.504980906015307909E+02    0.317513620716399636E+01    0.426311940124884536E+01    0.624019372333904698E+00    0.935743548257708321E-02    0.182490493929693876E+01    0.314057151667882395E+00    0.268498019370686514E-01   -0.939790756849134823E-03    0.686487649508650932E+00   -0.505763780029725694E+03
    0.595498999008425329E+02    0.102487515575727350E+01    0.291126500266735810E+01    0.318358993747175134E+00    0.434378763722768846E+00    0.113125368818220573E+01    0.279383061587988535E+00    0.687286953132426603E-02   -0.109152517209345490E-01   -0.113903317350020794E+00   -0.505738894838961301E+03
    0.971862197618577852E+02    0.836116934951945723E+00    0.882030670744892831E+01   -0.756053448593071664E+00    0.192649780203037413E+00    0.133348698363867535E+01    0.145524391061220615E+00    0.176526012945639188E-01   -0.179802147567293957E-01   -0.779271840786797010E+00   -0.505681342620893474E+03
    0.644629465502185326E+02   -0.836989871360666271E+00    0.355524006034075413E+00    0.193898762562191962E+00    0.984065237482730559E+00    0.255016902158003589E+01    0.480748695029017681E+00    0.366280841718724659E-02    0.937500212815400857E-02    0.244341469808524447E-01   -0.505609159677756907E+03
    0.684046645202620454E+02    0.109849399157567618E+01   -0.151233115677087682E+01    0.182550824528959765E-01    0.882426677769874046E+00    0.118612100927702091E+01    0.378894839571149389E+00   -0.119146998618768762E-02    0.444885680453310783E-02    0.574814452790917141E-01   -0.505597904848420796E+03
    0.681868120639524022E+02   -0.408848496446876819E+00    0.282648411770813901E+01    0.705611634998888348E-01    0.781480755021287110E+00    0.221277689114768394E+01    0.235000075766838457E+00    0.168053463194199892E-01    0.188584118327161931E-01    0.513757020939176190E-01   -0.505555897237693216E+03
    0.634403329794821644E+02    0.542059017418489830E+00    0.795682709174342051E+01    0.196335988309897402E+00    0.559683673563174833E+00    0.194153112394116212E+01    0.102556879072944876E+00   -0.117034955174886157E-01    0.887099051764561608E-02    0.543480324961898020E-02   -0.505523075155917979E+03
    0.903696946636032834E+02   -0.666474658517132390E+00    0.640088609556036658E+01   -0.548719943505744823E+00    0.820761093179438017E+00    0.117306895214491136E+01    0.234688509827718411E+00    0.108706123700272883E-01    0.240108238565239773E-01    0.821121970051870154E-01   -0.505464212242110079E+03
